"품목별(1)","품목별(2)",품목별(3),품목별(4),품목별(5),품목별(6),품목별(7),품목별(8),시점,생산지수,생산금액 (십억원)
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2002,132.5,39.5
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2003,93.8,29.3
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2004,103.6,30.0
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2005,102.6,29.7
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2006,90.3,26.1
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2007,102.8,29.2
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2008,101.7,28.3
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2009,83.2,22.5
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2010,57.2,15.0
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2011,53.3,16.5
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2012,53.5,17.5
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2013,84.7,26.6
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2014,101.3,38.3
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2015,83.4,32.8
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2016,79.3,31.3
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2017,97.1,38.2
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2018,118.6,40.1
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2019,135.8,32.5
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2020,86.6,24.4
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2021,77.6,20.4
"농림업","농업",농업총계,재배업,식량작물,맥류,겉보리,소계,2022,57.1,16.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1965,1169.8,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1966,1426.7,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1967,1353.3,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1968,1700.5,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1969,1572.0,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1970,1579.2,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1971,1536.7,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1972,1678.2,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1973,1539.8,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1974,1373.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1975,1701.5,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1976,1794.0,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1977,867.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1978,1355.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1979,1580.1,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1980,781.4,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1981,904.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1982,806.5,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1983,823.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1984,770.6,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1985,384.1,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1986,347.4,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1987,431.6,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1988,479.2,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1989,438.9,157.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1990,328.5,146.1
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1991,241.3,125.9
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1992,225.6,125.2
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1993,219.1,127.5
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1994,129.0,78.8
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1995,169.8,103.8
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1996,187.7,114.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1997,103.8,64.8
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1998,120.2,76.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,1999,184.0,128.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2000,119.6,87.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2001,257.7,197.5
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2002,161.3,121.9
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2003,102.6,78.5
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2004,139.0,106.1
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2005,164.2,125.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2006,110.6,84.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2007,131.4,96.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2008,140.3,99.1
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2009,131.6,87.4
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2010,72.8,45.4
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2011,74.8,58.7
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2012,60.6,47.5
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2013,51.3,37.5
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2014,81.8,43.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2015,63.7,61.6
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2016,60.2,59.0
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2017,52.4,51.3
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2018,89.4,74.5
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2019,121.8,74.2
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2020,95.2,69.9
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2021,83.0,57.2
"농림업","농업",농업총계,재배업,식량작물,맥류,쌀보리,소계,2022,64.6,44.9
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1973,15.7,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1974,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1975,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1976,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1977,73.5,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1978,-,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1979,259.3,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1980,314.8,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1981,316.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1982,286.7,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1983,284.8,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1984,475.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1985,663.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1986,494.5,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1987,464.7,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1988,518.4,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1989,511.2,79.7
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1990,469.5,79.6
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1991,474.9,110.9
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1992,452.2,112.9
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1993,511.7,134.1
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1994,438.6,120.8
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1995,504.3,138.8
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1996,501.5,138.1
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1997,376.0,103.1
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1998,327.0,92.5
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,1999,349.3,106.7
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2000,249.4,79.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2001,319.7,105.6
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2002,320.7,94.5
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2003,281.1,90.8
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2004,264.3,84.2
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2005,268.9,87.6
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2006,229.9,72.6
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2007,251.4,79.8
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2008,237.8,73.3
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2009,193.3,55.9
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2010,94.5,25.2
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2011,72.8,18.4
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2012,36.5,11.7
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2013,43.5,13.3
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2014,66.3,24.6
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2015,74.3,27.7
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2016,77.3,27.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2017,83.3,29.0
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2018,88.8,30.2
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2019,130.4,34.4
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2020,86.1,24.4
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2021,83.5,22.4
"농림업","농업",농업총계,재배업,식량작물,맥류,맥주보리,소계,2022,64.2,17.5
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1965,946.3,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1966,993.3,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1967,980.0,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1968,1086.9,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1969,1152.1,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1970,1124.4,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1971,1010.4,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1972,766.3,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1973,513.0,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1974,381.6,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1975,498.5,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1976,419.8,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1977,229.7,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1978,183.6,0.0
"농림업","농업",농업총계,재배업,식량작물,맥류,밀,소계,1979,215.9,0.0
